,id,name,coordinates,score,intro,images,tag_labels,attribution,price_tier,eatingout_score,breakfast,lunch,dinner,drinks,coffee,icecream,cuisine,price,latitude,longitude 
284,N__1009638318,Batch Espresso,"{'latitude': -37.8688069, 'longitude': 144.9953459}",2.78275967578276,"Batch Espresso is a large beer garden in Melbourne. Extraordinary food and nice coffee. A top quality menu, quick service and a fantastic atmosphere. Reasonable prices.",[],"['lunch', 'coffee', 'cuisine', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/1009638318', 'source_id': 'openstreetmap'}]",,5.56551935156552,1,1,0,0,1,0,['unknown'],medium,-37.8688069,144.9953459
285,T__494834b154a3,Boosa,"{'latitude': -37.9212203284593, 'longitude': 145.05795263950432}",2.7825682583557607,Local coffee shop with an innovative menu. Located in the centre in Melbourne. Delicious food. Fantastic coffee and friendly staff. Good value for money and a nice ambience.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'breakfast', 'character', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/way/641539875', 'source_id': 'openstreetmap'}]",,5.565136516711521,1,1,1,0,1,0,['unknown'],medium,-37.9212203284593,145.05795263950432
286,T__2361c524cdaf,Brick Lane,"{'latitude': -37.8114882, 'longitude': 144.9598089}",2.7825193673105786,Brick Lane is a cool venue in Melbourne close to the Hellenic Museum. Fantastic food in a comfortable ambience. Brilliant coffee and extremely friendly staff. Big portions. Excellent value for money. Typically frequented by friendly people.,[],"['lunch', 'coffee', 'cuisine', 'district', 'breakfast', 'eatingout', 'district-cbd', 'poitype-Cafe', 'eatingout_time', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/6424368185', 'source_id': 'openstreetmap'}]",,5.565038734621157,1,1,0,0,1,0,['unknown'],medium,-37.8114882,144.9598089
287,T__ce4dcaf74b6c,Bezirk,"{'latitude': -37.8707264, 'longitude': 144.8380149}",2.7824187319327933,"Bezirk is a little coffee shop in Melbourne. Good coffee. An amazing menu, fantastic service and a really amazing ambience.",[],"['coffee', 'cuisine', 'feature', 'breakfast', 'character', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'eatingout_establishment', 'feature-Outdoor_seating', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/node/9245151552', 'source_id': 'openstreetmap'}]",,5.564837463865587,1,0,0,0,1,0,['unknown'],medium,-37.8707264,144.8380149
288,N__600744881,Section 8,"{'latitude': -37.8117457, 'longitude': 144.965405}",2.7823241363270546,"The coolest atmosphere in town, as some people say. Located close to the Coop's Shot Tower in Melbourne. Section 8 is a good option for its delicious tapas and good cocktails. Friendly staff.",[],"['drinks', 'district', 'eatingout', 'nightlife', 'poitype-Bar', 'district-cbd', 'eatingout_time', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/600744881', 'source_id': 'openstreetmap'}, {'url': 'http://en.wikivoyage.org/wiki/Melbourne/CBD', 'source_id': 'wikivoyage'}]",2.0,4.908767738623685,0,0,0,1,0,0,['unknown'],medium,-37.8117457,144.965405
289,N__370474270,All Nations Hotel,"{'latitude': -37.8132417, 'longitude': 144.9953123}",2.782321726855936,"Can be a bit hard to find, (head south off Victoria Street or north from Bridge Road), but well worth the effort. Fabulous bar menu, friendly staff, cosy snug bar and airy beer garden. The sort of pub where everyone knows your name. Open til 11pm every night.",[],"['drinks', 'district', 'character', 'eatingout', 'nightlife', 'poitype-Bar', 'eatingout_time', 'district-richmond', 'district-north_richmond', 'eatingout_establishment', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/node/370474270', 'source_id': 'openstreetmap'}, {'url': 'http://en.wikivoyage.org/wiki/Melbourne/Inner%20east', 'source_id': 'wikivoyage'}]",2.0,4.984877979597879,0,0,0,1,0,0,['unknown'],medium,-37.8132417,144.9953123
290,T__8162872572db,Rock Paper Scissors,"{'latitude': -37.8421836, 'longitude': 144.9398977}",2.782041894789833,Nice coffee shop with a delicious menu. Really nice food and friendly staff. Good coffee. Amazing atmosphere. Fantastic prices.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/4122176391', 'source_id': 'openstreetmap'}]",,5.564083789579666,1,1,1,0,1,0,['unknown'],medium,-37.8421836,144.9398977
291,T__aac3f39bc181,Larder Section,"{'latitude': -37.813793766720934, 'longitude': 144.9612712971728}",2.7817437161972465,"Quaint coffee shop with an extensive menu and large portions, located close to the Peter Bray Gallery. Well cooked food. Really nice coffee in an amazing ambience. Happy service. Really good value for money.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'district-cbd', 'poitype-Cafe', 'eatingout_time', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",1.0,5.563487432394493,1,1,1,0,1,0,['unknown'],cheap,-37.813793766720934,144.9612712971728
292,T__18501796f79b,Patricia Coffee Brewers,"{'latitude': -37.8147026, 'longitude': 144.9582933}",2.7816920290216505,"Extremely popular coffee shop with a really simple menu, located close to the Peter Bray Gallery. Patricia Coffee Brewers is a place worth considering for its amazing coffee. Really friendly service and a nice ambience.",[],"['coffee', 'cuisine', 'feature', 'district', 'eatingout', 'district-cbd', 'poitype-Cafe', 'feature-Takeaway', 'eatingout_establishment', 'feature-Outdoor_seating', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/6806660958', 'source_id': 'openstreetmap'}, {'url': 'http://en.wikivoyage.org/wiki/Melbourne/CBD', 'source_id': 'wikivoyage'}]",,5.563384058043301,0,0,0,0,1,0,['unknown'],medium,-37.8147026,144.9582933
293,T__5e7dda4d971f,Ragusa restaurant,"{'latitude': -37.86335604401294, 'longitude': 144.90475023253188}",2.781422735862923,Ragusa restaurant is an intimate venue in Williamstown. Fresh seafood in a nice ambience. Good wines and a friendly owner. An extensive wine list and big portions.,[],"['lunch', 'dinner', 'cuisine', 'district', 'character', 'eatingout', 'cuisine-Wine', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'cuisine-Seafood', 'poitype-Restaurant', 'district-williamstown', 'eatingout_establishment', 'character-Popular_with_locals']",[],,5.562845471725846,0,1,1,0,0,0,"['Wine', 'Dessert', 'Italian', 'Seafood']",medium,-37.86335604401294,144.90475023253188
294,N__622305796,Yong Green Food,"{'latitude': -37.794387452251456, 'longitude': 144.97906289171308}",2.7812508386835595,"Yong Green Food is a restaurant in Inner east. Good desserts. Asian teas, japanese beers and organic rum. A large menu, big portions, quick service and a modern ambience. Fantastic prices.",[],"['lunch', 'dinner', 'cuisine', 'district', 'eatingout', 'cuisine-Vegan', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Cheesecake', 'cuisine-Vegetarian', 'poitype-Restaurant', 'district-inner_east', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",2.0,5.562501677367119,0,1,1,0,0,0,"['Vegan', 'Dessert', 'Cheesecake', 'Vegetarian']",medium,-37.794387452251456,144.97906289171308
295,T__0b0b120d047f,Grey & Bliss,"{'latitude': -37.8389787, 'longitude': 144.9417695}",2.781179747701091,Grey & Bliss is a trendy coffee shop in Melbourne. Well cooked food and good coffee. An airy dining area. Friendly staff and a nice ambience. Really reasonable prices.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'breakfast', 'character', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'poitype-Restaurant', 'eatingout_establishment', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/node/616589909', 'source_id': 'openstreetmap'}]",,5.562359495402182,1,1,1,0,1,0,['unknown'],medium,-37.8389787,144.9417695
296,T__f0e44c04cb9b,Reunion & Co,"{'latitude': -37.81967956585465, 'longitude': 145.0073477725595}",2.7810630897309014,Reunion & Co is a coffee shop in Richmond. Amazing food in a nice ambience. Good menu and understated interior. Friendly service.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'district', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'district-richmond', 'poitype-Restaurant', 'district-north_richmond', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/way/908724562', 'source_id': 'openstreetmap'}]",,5.562126179461803,1,1,1,0,1,0,['unknown'],medium,-37.81967956585465,145.0073477725595
297,T__de06324e50ac,Lee Ho Fook,"{'latitude': -37.81550545483809, 'longitude': 144.97120522152355}",2.7809108300250753,Top class restaurant with big portions. Located close to the Fortyfivedownstairs in Melbourne. Good spicy food in an amazing ambience. Fantastic wines and slow service.,[],"['lunch', 'dinner', 'cuisine', 'district', 'eatingout', 'cuisine-Wine', 'district-cbd', 'cuisine-Spicy', 'eatingout_time', 'cuisine-Chinese', 'poitype-Restaurant', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",2.0,5.561821660050151,0,1,1,0,0,0,"['Wine', 'Spicy', 'Chinese']",medium,-37.81550545483809,144.97120522152355
298,T__1303028b0386,Roule Galette,"{'latitude': -37.816809339713664, 'longitude': 144.96633168600434}",2.7808411312030854,French restaurant with a fantastic menu. Located in a little street in Melbourne. Roule Galette is a place worth considering for its wonderful coffee. Friendly service and a lovely ambience. Good value for money.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'district-cbd', 'poitype-Cafe', 'eatingout_time', 'cuisine-Dessert', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",,5.561682262406171,1,1,1,0,1,0,['Dessert'],medium,-37.816809339713664,144.96633168600434
299,T__f5426e65a026,Prince of Wales,"{'latitude': -37.8621338, 'longitude': 144.9740773}",2.7790641330286103,"Prince of Wales is a bar in Melbourne close to the Australian Queer Archives, known for its excellent cocktails, wonderful coffee and fantastic wines. Magnificent food. An extensive wine list, amazing service and a fabulous atmosphere. Good value for money. Typically frequented by a gay clientele.",[],"['drinks', 'district', 'eatingout', 'nightlife', 'poitype-Bar', 'eatingout_time', 'district-st_kilda', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/302753335', 'source_id': 'openstreetmap'}, {'url': 'http://en.wikivoyage.org/wiki/Melbourne/St%20Kilda', 'source_id': 'wikivoyage'}]",2.0,4.987099877867733,0,0,0,1,0,0,['unknown'],medium,-37.8621338,144.9740773
300,T__4137791f5c5a,Hell of the North,"{'latitude': -37.800288, 'longitude': 144.983538}",2.775333972224094,"Local bistro with an extensive wine list, located in a nice zone. Good desserts. Fantastic wines and excellent service. Reasonable prices and a fun ambience.",[],"['lunch', 'dinner', 'drinks', 'cuisine', 'district', 'eatingout', 'nightlife', 'poitype-Bar', 'cuisine-Wine', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Cocktail', 'district-inner_east', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/2108133053', 'source_id': 'openstreetmap'}]",2.0,5.730125521801563,0,1,1,1,0,0,"['Wine', 'Dessert', 'Cocktail']",medium,-37.800288,144.983538
301,T__86e50daedab0,The Brunswick Green,"{'latitude': -37.7702248, 'longitude': 144.9614065}",2.770453738455048,The Brunswick Green is a bar in Brunswick. Nice pub food and good beers. Really friendly service and a fantastic atmosphere. Typically frequented by young people.,[],"['drinks', 'district', 'eatingout', 'nightlife', 'poitype-Bar', 'eatingout_time', 'district-brunswick', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/3385232218', 'source_id': 'openstreetmap'}, {'url': 'http://en.wikivoyage.org/wiki/Melbourne/Northern%20suburbs', 'source_id': 'wikivoyage'}]",,4.978977948200671,0,0,0,1,0,0,['unknown'],medium,-37.7702248,144.9614065
302,T__794395748cdf,Square and Compass,"{'latitude': -37.8096886, 'longitude': 144.9839138}",2.7582941756389827,Square and Compass is a little restaurant in Melbourne. Fantastic food and quick service. Good coffee. Has takeaway. Quite reasonable prices and a really friendly atmosphere.,[],"['lunch', 'coffee', 'cuisine', 'feature', 'breakfast', 'character', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'feature-Takeaway', 'eatingout_establishment', 'feature-Outdoor_seating', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/node/4824334990', 'source_id': 'openstreetmap'}]",,5.516588351277965,1,1,0,0,1,0,['unknown'],medium,-37.8096886,144.9839138
303,T__675d31ed692d,East Elevation,"{'latitude': -37.7675789, 'longitude': 144.9722573}",2.7582717879580656,"East Elevation is a rustic venue in Melbourne. Delicious food and top notch coffee. Spacious interior, nice garden, really friendly service and a friendly ambience. Really reasonable prices.",[],"['lunch', 'coffee', 'cuisine', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/4545781991', 'source_id': 'openstreetmap'}]",,5.516543575916131,1,1,0,0,1,0,['unknown'],medium,-37.7675789,144.9722573
304,T__c26d6b858986,Journeyman,"{'latitude': -37.852175939727196, 'longitude': 144.99319693575933}",2.7580629966898966,Journeyman is a trendy coffee shop in Melbourne. Good eggs benedict and really friendly service. Has takeaway and outdoor seating. Fantastic value for money and an amazing atmosphere.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'feature-Takeaway', 'poitype-Restaurant', 'cuisine-Eggs_benedict', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",,5.516125993379793,1,1,1,0,1,0,['Eggs_benedict'],medium,-37.852175939727196,144.99319693575933
305,T__2122570c508e,Campos,"{'latitude': -37.7971996, 'longitude': 144.9697182}",2.758034218047541,One of the best vegetarian restaurants in the area. Located close to the Italian Museum in Melbourne. Good food and friendly service. Fantastic coffee in a nice ambience.,[],"['coffee', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'feature-Takeaway', 'district-inner_north', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/4549945816', 'source_id': 'openstreetmap'}]",,5.516068436095082,1,0,0,0,1,0,['unknown'],medium,-37.7971996,144.9697182
306,N__1510888477,The Old Paper Shop Deli,"{'latitude': -37.832562, 'longitude': 144.96021}",2.7578746004047763,The Old Paper Shop Deli is definitely a place worth considering for its good coffee. Big portions and a lovely atmosphere. Really friendly staff. Really reasonable prices.,[],"['coffee', 'cuisine', 'feature', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'cuisine-Sandwich', 'feature-Takeaway', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/node/1510888477', 'source_id': 'openstreetmap'}]",,5.5157492008095526,1,0,0,0,1,0,['Sandwich'],medium,-37.832562,144.96021
307,T__9195f315f311,Cellar Bar,"{'latitude': -37.811916244977205, 'longitude': 144.97098563055323}",2.757749574445894,"Cellar Bar is a restaurant in Melbourne close to the Velasquez Gallery, frequented for its good wines and fantastic coffee. Really tasty pasta. An outside seating area, excellent service and an amazing ambience. Really reasonable prices.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'cuisine-Wine', 'district-cbd', 'eatingout_time', 'cuisine-Italian', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",,5.515499148891788,1,1,1,0,1,0,"['Wine', 'Italian']",medium,-37.811916244977205,144.97098563055323
